id,city,state,state_abbr,population,median_age,average_household_size,median_income,household_income,household_income
6546,DUFF,Tennessee,TN,1585.0,36.0,2.82,15255.0,13767.0,13767.0
6547,LA FOLLETTE,Tennessee,TN,18075.0,44.7,2.41,17818.0,20736.0,20736.0
6548,LA GRANGE,Tennessee,TN,42.0,61.5,1.83,31875.0,46605.0,46605.0
6549,LAKE CITY,Tennessee,TN,5617.0,48.4,2.56,16275.0,21390.0,21390.0
6550,LANCING,Tennessee,TN,2478.0,44.1,2.7,19736.0,19057.0,19057.0
6551,LASCASSAS,Tennessee,TN,4684.0,42.2,2.45,31945.0,29159.0,29159.0
6552,LA VERGNE,Tennessee,TN,34216.0,31.2,3.19,30150.0,23202.0,23202.0
6553,LAVINIA,Tennessee,TN,1302.0,44.4,2.74,21020.0,22798.0,22798.0
6554,LAWRENCEBURG,Tennessee,TN,21689.0,43.1,2.41,22286.0,21301.0,21301.0
6555,LEBANON,Tennessee,TN,59408.0,40.25,2.64,29499.0,29019.0,29019.0
6556,LENOIR CITY,Tennessee,TN,29043.0,42.2,2.62,27645.0,31244.5,31244.5
6558,LEOMA,Tennessee,TN,5080.0,40.7,2.6,22250.0,19818.0,19818.0
6559,LEWISBURG,Tennessee,TN,22024.0,39.4,2.55,25238.0,23261.0,23261.0
6560,LEXINGTON,Tennessee,TN,17552.0,41.4,2.52,23219.0,21050.0,21050.0
6561,LIBERTY,Tennessee,TN,2338.0,42.0,2.62,23284.0,22619.0,22619.0
6562,LIMESTONE,Tennessee,TN,5625.0,47.1,2.32,23489.0,21807.0,21807.0
6563,LINDEN,Tennessee,TN,5669.0,43.7,2.35,18694.0,18509.0,18509.0
6564,LIVINGSTON,Tennessee,TN,9256.0,45.1,2.28,21401.0,21547.0,21547.0
6565,LOBELVILLE,Tennessee,TN,2180.0,43.6,2.34,18750.0,24782.0,24782.0
6566,LOOKOUT MOUNTAIN,Tennessee,TN,1983.0,45.5,2.63,49148.0,75250.0,75250.0
6567,LORETTO,Tennessee,TN,4024.0,44.4,2.55,22024.0,21500.0,21500.0
6568,LOUDON,Tennessee,TN,17920.0,57.2,2.29,25841.0,31350.0,31350.0
6569,LOUISVILLE,Tennessee,TN,11766.0,44.8,2.35,28502.0,37370.0,37370.0
6570,LURAY,Tennessee,TN,692.0,31.3,2.92,32969.0,18631.0,18631.0
6571,LUTTRELL,Tennessee,TN,3204.0,45.7,2.38,19551.0,22076.0,22076.0
6572,LUTTS,Tennessee,TN,423.0,44.8,2.47,14235.0,17330.0,17330.0
6573,LYLES,Tennessee,TN,6236.0,36.5,2.79,22638.0,25836.0,25836.0
6574,LYNCHBURG,Tennessee,TN,3131.0,47.2,2.33,27232.0,30924.0,30924.0
6575,LYNNVILLE,Tennessee,TN,2994.0,47.9,2.51,27816.0,24080.0,24080.0
6576,MC DONALD,Tennessee,TN,5282.0,42.5,2.89,22856.0,24347.0,24347.0
6577,MC EWEN,Tennessee,TN,6737.0,41.9,2.74,21063.0,22786.0,22786.0
6578,MC KENZIE,Tennessee,TN,10910.0,38.3,2.43,19222.0,18761.0,18761.0
6579,MC LEMORESVILLE,Tennessee,TN,332.0,40.5,2.29,28214.0,22876.0,22876.0
6580,MCMINNVILLE,Tennessee,TN,33008.0,40.4,2.47,21121.0,20477.0,20477.0
6581,MADISON,Tennessee,TN,40778.0,35.7,2.46,23936.0,21795.0,21795.0
6582,MADISONVILLE,Tennessee,TN,17063.0,39.8,2.52,21361.0,20523.0,20523.0
6583,MANCHESTER,Tennessee,TN,25867.0,39.3,2.55,24835.0,25345.0,25345.0
6584,MANSFIELD,Tennessee,TN,688.0,51.1,2.47,23068.0,28979.0,28979.0
6585,MARTIN,Tennessee,TN,15933.0,28.9,2.23,18083.0,20086.0,20086.0
6586,MARYVILLE,Tennessee,TN,83627.0,41.43,2.55,25552.0,26916.0,26916.0
6587,TALLASSEE,Tennessee,TN,408.0,58.5,1.91,20625.0,25564.0,25564.0
6588,MASCOT,Tennessee,TN,2828.0,44.4,2.58,20315.0,18862.0,18862.0
6589,MASON,Tennessee,TN,4150.0,43.8,2.55,24518.0,21966.0,21966.0
6590,MAURY CITY,Tennessee,TN,513.0,46.4,2.63,18779.0,17370.0,17370.0
6591,MAYNARDVILLE,Tennessee,TN,10269.0,38.0,2.77,21550.0,17645.0,17645.0
6592,MEDINA,Tennessee,TN,6219.0,32.6,2.88,36023.0,26860.0,26860.0
6593,MEDON,Tennessee,TN,2630.0,48.8,2.43,22323.0,22900.0,22900.0
6594,MEMPHIS,Tennessee,TN,697201.0,34.2,2.56,24274.46,24408.81,24408.81
6595,MERCER,Tennessee,TN,659.0,40.6,2.84,21889.0,24686.0,24686.0
6596,MICHIE,Tennessee,TN,2497.0,46.8,2.62,18711.0,21106.0,21106.0
6597,MIDDLETON,Tennessee,TN,3923.0,36.6,2.63,21366.0,19405.0,19405.0
6598,MILAN,Tennessee,TN,11524.0,41.4,2.55,24908.0,23424.0,23424.0
6599,MILLEDGEVILLE,Tennessee,TN,289.0,58.9,2.01,21964.0,19174.0,19174.0
6600,MILLIGAN COLLEGE,Tennessee,TN,681.0,20.3,1.43,4423.0,9178.0,9178.0
6601,MILLINGTON,Tennessee,TN,26837.0,32.3,2.84,26973.0,28564.5,28564.5
6602,MILTON,Tennessee,TN,902.0,26.9,3.01,32716.0,21706.0,21706.0
6603,MINOR HILL,Tennessee,TN,1202.0,40.4,2.65,22586.0,20528.0,20528.0
6604,MOHAWK,Tennessee,TN,1544.0,43.7,2.29,24714.0,20971.0,20971.0
6605,MONROE,Tennessee,TN,2142.0,42.2,2.57,24798.0,23247.0,23247.0
6606,MONTEAGLE,Tennessee,TN,2719.0,45.3,2.58,15360.0,18122.0,18122.0
6607,MONTEREY,Tennessee,TN,8040.0,45.4,2.44,19565.0,18593.0,18593.0
6608,MOORESBURG,Tennessee,TN,3695.0,49.4,2.5,19925.0,22965.0,22965.0
6609,MORRIS CHAPEL,Tennessee,TN,1083.0,43.6,2.45,21486.0,19394.0,19394.0
6610,MORRISON,Tennessee,TN,6106.0,36.7,2.9,23848.0,21029.0,21029.0
6611,MORRISTOWN,Tennessee,TN,51340.0,39.7,2.58,21261.5,21135.0,21135.0
6612,MOSCOW,Tennessee,TN,4049.0,44.3,2.91,23646.0,22794.0,22794.0
6613,MIDWAY,Tennessee,TN,2286.0,35.1,2.82,19034.0,19186.0,19186.0
6614,MOSHEIM,Tennessee,TN,5681.0,42.6,2.54,17318.0,17057.0,17057.0
6615,MOSS,Tennessee,TN,1152.0,40.1,2.54,22778.0,21057.0,21057.0
6617,MOUNTAIN CITY,Tennessee,TN,13038.0,46.4,2.28,15458.0,18551.0,18551.0
6618,MOUNT JULIET,Tennessee,TN,55472.0,39.6,2.75,38777.0,34999.0,34999.0
6619,MOUNT PLEASANT,Tennessee,TN,8618.0,40.1,2.68,20439.0,20212.0,20212.0
6620,MULBERRY,Tennessee,TN,633.0,56.3,2.08,22384.0,28842.0,28842.0
6621,MUNFORD,Tennessee,TN,9701.0,39.3,2.71,31514.0,29049.0,29049.0
6622,MURFREESBORO,Tennessee,TN,180004.0,30.64,2.68,25728.2,24182.4,24182.4
6623,NASHVILLE,Tennessee,TN,454949.0,34.25,2.17,30047.0,35921.59,35921.59
6624,NEWBERN,Tennessee,TN,7668.0,40.8,2.58,25126.0,22723.0,22723.0
6625,NEW JOHNSONVILLE,Tennessee,TN,2962.0,40.8,2.69,27979.0,26380.0,26380.0
6626,NEW MARKET,Tennessee,TN,7643.0,44.4,2.69,20289.0,23294.0,23294.0
6627,NEWPORT,Tennessee,TN,21901.0,43.8,2.36,18863.0,20230.0,20230.0
6628,NEW TAZEWELL,Tennessee,TN,8385.0,44.8,2.19,20689.0,21473.0,21473.0
6629,NIOTA,Tennessee,TN,5304.0,41.0,2.78,21866.0,20442.0,20442.0
6630,NOLENSVILLE,Tennessee,TN,11320.0,37.5,2.93,48073.0,42140.0,42140.0
6631,NORMANDY,Tennessee,TN,1425.0,49.7,2.24,26011.0,30212.0,30212.0
6632,NORRIS,Tennessee,TN,1405.0,49.5,2.28,38556.0,36543.0,36543.0
6633,NUNNELLY,Tennessee,TN,3175.0,39.6,2.61,16488.0,15984.0,15984.0
6634,OAKDALE,Tennessee,TN,2020.0,42.9,2.69,18558.0,18850.0,18850.0
6635,OAKFIELD,Tennessee,TN,1308.0,33.1,3.08,22484.0,22868.0,22868.0
6636,OAKLAND,Tennessee,TN,9650.0,39.0,2.47,36878.0,32773.0,32773.0
6637,OAK RIDGE,Tennessee,TN,29455.0,41.1,2.34,26265.0,31879.0,31879.0
6638,OBION,Tennessee,TN,2481.0,40.0,2.37,19796.0,18746.0,18746.0
6639,OCOEE,Tennessee,TN,1254.0,55.6,2.2,27002.0,34799.0,34799.0
6640,OLD FORT,Tennessee,TN,3299.0,41.4,2.47,19414.0,22325.0,22325.0
6641,OLD HICKORY,Tennessee,TN,24105.0,40.0,2.61,32140.0,30739.0,30739.0
6642,OLIVEHILL,Tennessee,TN,680.0,43.0,3.51,15556.0,21249.0,21249.0
6643,OLIVER SPRINGS,Tennessee,TN,10867.0,43.3,2.67,22611.0,21544.0,21544.0
6644,ONEIDA,Tennessee,TN,9183.0,37.6,2.41,20155.0,20776.0,20776.0
6646,OOLTEWAH,Tennessee,TN,39165.0,40.2,2.79,35723.0,34650.0,34650.0
6647,ORLINDA,Tennessee,TN,1523.0,30.4,3.13,27128.0,22749.0,22749.0
6648,PALL MALL,Tennessee,TN,1034.0,53.2,2.06,25100.0,26762.0,26762.0
6649,PALMER,Tennessee,TN,1229.0,48.1,2.61,13678.0,14527.0,14527.0
6650,PALMERSVILLE,Tennessee,TN,901.0,39.4,2.39,19145.0,18180.0,18180.0
6651,PALMYRA,Tennessee,TN,2091.0,45.4,2.8,22703.0,24842.0,24842.0
6652,PARIS,Tennessee,TN,20397.0,42.1,2.38,21389.0,21929.0,21929.0
6653,PARROTTSVILLE,Tennessee,TN,3622.0,46.0,2.32,20704.0,22824.0,22824.0
6654,DARDEN,Tennessee,TN,585.0,45.7,2.57,30496.0,19098.0,19098.0
6655,PARSONS,Tennessee,TN,5872.0,41.4,2.48,19626.0,20015.0,20015.0
6656,PEGRAM,Tennessee,TN,4060.0,40.3,2.65,31184.0,28946.0,28946.0
6657,PELHAM,Tennessee,TN,744.0,53.1,2.25,22885.0,27087.0,27087.0
6658,PETERSBURG,Tennessee,TN,3143.0,41.2,2.73,21763.0,20552.0,20552.0
6659,PETROS,Tennessee,TN,418.0,44.4,2.15,11058.0,18607.0,18607.0
6660,PHILADELPHIA,Tennessee,TN,4956.0,43.3,2.62,17781.0,19190.0,19190.0
6661,PICKWICK DAM,Tennessee,TN,39.0,17.6,4.88,50809.0,22526.0,22526.0
6662,PIKEVILLE,Tennessee,TN,11846.0,44.3,2.91,21263.0,21260.0,21260.0
6663,PINEY FLATS,Tennessee,TN,8220.0,43.9,2.38,23743.0,26163.0,26163.0
6664,PINSON,Tennessee,TN,1803.0,43.4,2.65,24258.0,23482.0,23482.0
6665,PIONEER,Tennessee,TN,2498.0,40.8,2.76,17475.0,16677.0,16677.0
6666,PLEASANT HILL,Tennessee,TN,164.0,80.2,1.49,24583.0,27838.0,27838.0
6667,PLEASANT SHADE,Tennessee,TN,1886.0,45.0,2.59,19800.0,19293.0,19293.0
6668,PLEASANT VIEW,Tennessee,TN,7134.0,35.1,3.03,34272.0,28194.0,28194.0
6669,POCAHONTAS,Tennessee,TN,732.0,45.9,2.64,22545.0,17267.0,17267.0
6670,PORTLAND,Tennessee,TN,23909.0,36.5,2.86,25714.0,22677.0,22677.0
6671,POWELL,Tennessee,TN,27222.0,38.3,2.68,28748.0,26376.0,26376.0
6672,PROSPECT,Tennessee,TN,2811.0,50.2,2.37,24401.0,27944.0,27944.0
6673,PULASKI,Tennessee,TN,17305.0,41.7,2.39,23023.0,23134.0,23134.0
6674,PURYEAR,Tennessee,TN,2451.0,45.9,2.31,21268.0,27964.0,27964.0
6675,QUEBECK,Tennessee,TN,775.0,40.7,2.56,23750.0,20971.0,20971.0
6676,RAMER,Tennessee,TN,3230.0,38.2,2.65,21831.0,23517.0,23517.0
6677,READYVILLE,Tennessee,TN,2742.0,42.6,2.81,30708.0,25619.0,25619.0
6678,REAGAN,Tennessee,TN,1922.0,43.8,2.46,19026.0,18212.0,18212.0
6679,RED BOILING SPRINGS,Tennessee,TN,4971.0,45.2,2.42,16047.0,15834.0,15834.0
6680,RICEVILLE,Tennessee,TN,4757.0,46.7,2.42,22988.0,22484.0,22484.0
6681,RICKMAN,Tennessee,TN,1360.0,36.6,2.49,25301.0,21339.0,21339.0
6682,RIDDLETON,Tennessee,TN,452.0,40.5,2.19,30862.0,38818.0,38818.0
6683,RIDGELY,Tennessee,TN,2839.0,43.1,2.31,23611.0,24184.0,24184.0
6684,RIPLEY,Tennessee,TN,17045.0,37.0,2.49,19575.0,18334.0,18334.0
6685,RIVES,Tennessee,TN,915.0,39.8,2.37,21402.0,23188.0,23188.0
6686,ROAN MOUNTAIN,Tennessee,TN,4863.0,43.8,2.4,15281.0,19768.0,19768.0
6687,ROBBINS,Tennessee,TN,2434.0,42.0,2.56,17066.0,21594.0,21594.0
6688,ROCKFORD,Tennessee,TN,3959.0,47.5,2.39,22637.0,25143.0,25143.0
6689,ROCK ISLAND,Tennessee,TN,3915.0,44.0,2.71,25161.0,31198.0,31198.0
6690,ROCKVALE,Tennessee,TN,5890.0,39.7,2.86,39984.0,35211.0,35211.0
6691,ROCKWOOD,Tennessee,TN,12583.0,48.0,2.34,19658.0,21126.0,21126.0
6692,ROGERSVILLE,Tennessee,TN,20015.0,44.8,2.38,19390.0,19500.0,19500.0
6693,ROSSVILLE,Tennessee,TN,2687.0,48.2,2.61,29838.0,37839.0,37839.0
6694,RUSSELLVILLE,Tennessee,TN,3941.0,44.7,2.49,25922.0,24820.0,24820.0
6695,RUTHERFORD,Tennessee,TN,1742.0,46.6,2.54,22179.0,22485.0,22485.0
6696,RUTLEDGE,Tennessee,TN,9101.0,41.8,2.68,21543.0,19649.0,19649.0
6697,SAINT JOSEPH,Tennessee,TN,1003.0,40.0,2.43,21875.0,20680.0,20680.0
6698,SALE CREEK,Tennessee,TN,2636.0,44.4,2.54,20588.0,26414.0,26414.0
6699,SALTILLO,Tennessee,TN,803.0,45.9,2.37,19632.0,15712.0,15712.0
6700,SAMBURG,Tennessee,TN,84.0,31.5,3.5,13438.0,9406.0,9406.0
6701,SANTA FE,Tennessee,TN,1658.0,40.6,2.55,33465.0,28822.0,28822.0
6702,SARDIS,Tennessee,TN,1194.0,44.7,2.75,20658.0,18707.0,18707.0
6703,SAULSBURY,Tennessee,TN,1236.0,53.1,2.38,18732.0,19333.0,19333.0
6704,SAVANNAH,Tennessee,TN,17365.0,43.3,2.56,21108.0,23009.0,23009.0
6705,SCOTTS HILL,Tennessee,TN,2226.0,45.6,2.48,17281.0,16630.0,16630.0
6706,SELMER,Tennessee,TN,8870.0,41.6,2.37,18090.0,19553.0,19553.0
6707,SEQUATCHIE,Tennessee,TN,2081.0,49.8,2.5,21531.0,22883.0,22883.0
6708,SEVIERVILLE,Tennessee,TN,55480.0,42.0,2.61,21670.0,23716.5,23716.5
6709,PIGEON FORGE,Tennessee,TN,6708.0,47.6,2.28,20742.0,21986.0,21986.0
6710,SEWANEE,Tennessee,TN,4160.0,22.8,2.39,12456.0,21917.0,21917.0
6711,SEYMOUR,Tennessee,TN,21427.0,41.4,2.53,26100.0,26864.0,26864.0
6712,SHADY VALLEY,Tennessee,TN,893.0,59.7,1.93,18779.0,21288.0,21288.0
6713,SHARON,Tennessee,TN,2297.0,43.5,2.32,22242.0,20585.0,20585.0
6714,SHARPS CHAPEL,Tennessee,TN,1705.0,52.1,2.52,22098.0,28195.0,28195.0
6715,SHELBYVILLE,Tennessee,TN,34037.0,37.4,2.73,23123.0,21959.0,21959.0
6716,SHERWOOD,Tennessee,TN,315.0,57.2,1.94,16901.0,20005.0,20005.0
6717,SHILOH,Tennessee,TN,274.0,56.0,2.56,13209.0,17225.0,17225.0
6718,SIGNAL MOUNTAIN,Tennessee,TN,15860.0,44.2,2.73,39475.0,45656.0,45656.0
6719,SILVER POINT,Tennessee,TN,1476.0,50.6,2.43,25448.0,35489.0,35489.0
6720,SLAYDEN,Tennessee,TN,57.0,53.5,1.9,19000.0,22165.0,22165.0
6721,SMITHVILLE,Tennessee,TN,14074.0,38.7,2.64,22830.0,25149.0,25149.0
6722,SMYRNA,Tennessee,TN,57611.0,35.4,2.77,31519.0,26219.0,26219.0
6723,KYLES FORD,Tennessee,TN,486.0,52.8,2.36,12564.0,15696.0,15696.0
6724,SNEEDVILLE,Tennessee,TN,4784.0,44.1,2.34,19321.0,20022.0,20022.0
6725,SODDY DAISY,Tennessee,TN,26914.0,44.6,2.47,29011.0,29914.0,29914.0
6726,SOMERVILLE,Tennessee,TN,10085.0,44.3,2.41,23407.0,23422.0,23422.0
6727,SOUTH PITTSBURG,Tennessee,TN,6620.0,42.1,2.49,20496.0,24131.0,24131.0
6728,SPARTA,Tennessee,TN,24103.0,43.4,2.67,19476.0,19560.0,19560.0
6729,SPEEDWELL,Tennessee,TN,4846.0,42.1,2.37,20983.0,22240.0,22240.0
6730,SPENCER,Tennessee,TN,3674.0,45.2,2.58,20189.0,17630.0,17630.0
6731,GRANDVIEW,Tennessee,TN,1826.0,42.0,2.28,17996.0,14184.0,14184.0
6732,SPRING CITY,Tennessee,TN,9510.0,44.6,2.54,23137.0,25121.0,25121.0
6733,SPRINGFIELD,Tennessee,TN,29098.0,39.5,2.6,26448.0,25643.0,25643.0
6734,SPRING HILL,Tennessee,TN,34245.0,33.8,2.97,40465.0,31768.0,31768.0
6735,SPRINGVILLE,Tennessee,TN,2733.0,59.0,2.05,26130.0,25858.0,25858.0
6736,STANTON,Tennessee,TN,2351.0,48.3,2.49,22122.0,19807.0,19807.0
6737,STANTONVILLE,Tennessee,TN,1503.0,33.0,2.71,23229.0,27165.0,27165.0
6738,STEWART,Tennessee,TN,814.0,56.8,2.26,16304.0,31482.0,31482.0
6739,STRAWBERRY PLAINS,Tennessee,TN,9393.0,42.0,2.62,23638.0,27632.0,27632.0
6740,SUGAR TREE,Tennessee,TN,540.0,53.8,2.19,26047.0,20438.0,20438.0
6741,SUMMERTOWN,Tennessee,TN,5638.0,40.8,2.54,24380.0,19400.0,19400.0
6742,SUNBRIGHT,Tennessee,TN,1539.0,46.8,2.48,20489.0,19101.0,19101.0
6743,SURGOINSVILLE,Tennessee,TN,4559.0,47.2,2.5,21435.0,22663.0,22663.0
6744,SWEETWATER,Tennessee,TN,15075.0,39.9,2.83,19807.0,18476.0,18476.0
6745,TAFT,Tennessee,TN,2807.0,50.3,2.61,23281.0,27451.0,27451.0
6746,TALBOTT,Tennessee,TN,9363.0,42.6,2.63,22128.0,21685.0,21685.0
6747,TAZEWELL,Tennessee,TN,10882.0,43.0,2.45,19502.0,18993.0,18993.0
6748,TELFORD,Tennessee,TN,3788.0,45.2,2.44,21898.0,21870.0,21870.0
6749,TELLICO PLAINS,Tennessee,TN,8430.0,47.2,2.62,20720.0,18817.0,18817.0
6750,TEN MILE,Tennessee,TN,3120.0,53.2,2.33,25281.0,25981.0,25981.0
6751,TENNESSEE RIDGE,Tennessee,TN,2203.0,43.5,2.41,20854.0,18862.0,18862.0
6752,THOMPSONS STATION,Tennessee,TN,14073.0,38.3,3.19,37595.0,36433.0,36433.0
6753,THORN HILL,Tennessee,TN,1998.0,44.3,2.48,22395.0,17742.0,17742.0
6755,TIPTONVILLE,Tennessee,TN,5161.0,39.8,2.25,14933.0,9842.0,9842.0
6756,TOONE,Tennessee,TN,1217.0,42.9,2.42,20230.0,16840.0,16840.0
6757,TOWNSEND,Tennessee,TN,2702.0,57.4,2.19,18789.0,26630.0,26630.0
6758,TRACY CITY,Tennessee,TN,3002.0,48.5,2.44,15171.0,17840.0,17840.0
6759,TRADE,Tennessee,TN,812.0,37.4,2.77,14712.0,12203.0,12203.0
6760,TRENTON,Tennessee,TN,9778.0,40.3,2.38,18822.0,19425.0,19425.0
6761,TREZEVANT,Tennessee,TN,1347.0,46.3,2.29,21047.0,23488.0,23488.0
6762,TRIMBLE,Tennessee,TN,718.0,50.3,2.22,22692.0,29141.0,29141.0
6763,TROY,Tennessee,TN,3612.0,41.7,2.44,23863.0,21611.0,21611.0
6764,TULLAHOMA,Tennessee,TN,25199.0,41.3,2.34,23039.0,25835.0,25835.0
6765,TURTLETOWN,Tennessee,TN,1330.0,52.6,2.09,17841.0,24762.0,24762.0
6766,UNICOI,Tennessee,TN,4988.0,44.6,2.32,21797.0,24574.0,24574.0
6767,UNION CITY,Tennessee,TN,16262.0,42.2,2.35,21093.0,21367.0,21367.0
6768,UNIONVILLE,Tennessee,TN,3685.0,31.1,2.85,27350.0,24214.0,24214.0
6769,VANLEER,Tennessee,TN,1723.0,43.2,2.9,21064.0,19980.0,19980.0
6770,VIOLA,Tennessee,TN,71.0,42.5,2.63,14821.0,15487.0,15487.0
6771,VONORE,Tennessee,TN,5454.0,50.8,2.37,22705.0,26291.0,26291.0
6772,WALLAND,Tennessee,TN,4494.0,45.8,2.59,17421.0,23786.0,23786.0
6773,WALLING,Tennessee,TN,1452.0,51.5,2.39,20372.0,20801.0,20801.0
6774,WARTBURG,Tennessee,TN,7753.0,36.8,2.58,20998.0,14356.0,14356.0
6775,WARTRACE,Tennessee,TN,2860.0,46.3,2.44,29435.0,30545.0,30545.0
6776,POWDER SPRINGS,Tennessee,TN,185.0,50.9,1.75,27880.0,30331.0,30331.0
6777,WASHBURN,Tennessee,TN,3189.0,41.4,2.83,20876.0,17063.0,17063.0
6778,WATAUGA,Tennessee,TN,1690.0,50.7,2.39,21097.0,20814.0,20814.0
6779,WATERTOWN,Tennessee,TN,5876.0,42.2,2.63,25199.0,23708.0,23708.0
6780,WAVERLY,Tennessee,TN,8447.0,42.8,2.42,21754.0,23238.0,23238.0
6781,WAYNESBORO,Tennessee,TN,6358.0,45.5,2.46,18135.0,22091.0,22091.0
6782,WESTMORELAND,Tennessee,TN,9064.0,40.0,2.7,22360.0,23631.0,23631.0
6783,WESTPOINT,Tennessee,TN,810.0,51.6,2.31,23026.0,19783.0,19783.0
6784,WESTPORT,Tennessee,TN,198.0,51.3,2.15,27829.0,37507.0,37507.0
6785,WHITE BLUFF,Tennessee,TN,7460.0,41.7,2.75,24174.0,21149.0,21149.0
6786,WHITE HOUSE,Tennessee,TN,15148.0,36.3,2.85,33386.0,28253.0,28253.0
6787,WHITE PINE,Tennessee,TN,6715.0,44.8,2.45,22470.0,22138.0,22138.0
6788,WHITESBURG,Tennessee,TN,2998.0,46.0,2.1,21897.0,21850.0,21850.0
6789,WHITES CREEK,Tennessee,TN,3965.0,39.8,2.66,30008.0,30281.0,30281.0
6790,WHITESIDE,Tennessee,TN,132.0,52.5,2.06,21250.0,17620.0,17620.0
6791,WHITEVILLE,Tennessee,TN,6653.0,39.6,2.49,19968.0,10799.0,10799.0
6792,WHITLEYVILLE,Tennessee,TN,899.0,52.4,2.44,16917.0,17179.0,17179.0
6793,WHITWELL,Tennessee,TN,10073.0,42.5,2.49,21104.0,21927.0,21927.0
6795,WILDERSVILLE,Tennessee,TN,2197.0,38.3,2.86,22255.0,18619.0,18619.0
6796,PRIMM SPRINGS,Tennessee,TN,954.0,50.6,2.17,42262.0,36184.0,36184.0
6797,WILLIAMSPORT,Tennessee,TN,1529.0,37.9,2.93,19698.0,22715.0,22715.0
6798,WILLISTON,Tennessee,TN,1016.0,45.0,2.82,28629.0,24151.0,24151.0
6799,WINCHESTER,Tennessee,TN,13999.0,45.0,2.35,24647.0,30548.0,30548.0
6800,WINFIELD,Tennessee,TN,1930.0,44.0,2.4,15477.0,17282.0,17282.0
6801,WOODBURY,Tennessee,TN,8477.0,44.5,2.44,24424.0,23302.0,23302.0
6802,WOODLAWN,Tennessee,TN,3909.0,40.9,2.59,27509.0,27067.0,27067.0
6803,WYNNBURG,Tennessee,TN,106.0,61.0,1.93,15517.0,17404.0,17404.0
6804,YUMA,Tennessee,TN,842.0,45.0,2.59,22273.0,22026.0,22026.0
6805,AUSTIN,Indiana,IN,7250.0,42.2,2.63,20880.0,22906.0,22906.0
6806,BETHLEHEM,Indiana,IN,41.0,59.9,1.95,45139.0,57866.0,57866.0
6807,BOONVILLE,Indiana,IN,14163.0,42.5,2.44,28463.0,28918.0,28918.0
6808,BORDEN,Indiana,IN,4753.0,42.3,2.8,29595.0,28388.0,28388.0
6809,CAMPBELLSBURG,Indiana,IN,2398.0,37.8,2.79,24279.0,20375.0,20375.0
6810,CHANDLER,Indiana,IN,5121.0,36.0,2.52,26941.0,24068.0,24068.0
6811,CHARLESTOWN,Indiana,IN,15953.0,36.9,2.86,27764.0,25921.0,25921.0
6812,CHRISNEY,Indiana,IN,1305.0,47.3,2.67,40117.0,32113.0,32113.0
6813,CORYDON,Indiana,IN,16704.0,42.4,2.53,27890.0,28056.0,28056.0
6814,CRANDALL,Indiana,IN,330.0,33.7,2.48,30313.0,21959.0,21959.0
6815,CYNTHIANA,Indiana,IN,661.0,50.1,2.09,32969.0,26859.0,26859.0
6816,DEPAUW,Indiana,IN,2572.0,50.2,2.77,21677.0,22743.0,22743.0
6817,ECKERTY,Indiana,IN,578.0,53.3,2.4,28354.0,20884.0,20884.0
6818,ELBERFELD,Indiana,IN,2880.0,41.0,2.73,29947.0,31127.0,31127.0
6819,ELIZABETH,Indiana,IN,4272.0,42.0,2.73,29990.0,24186.0,24186.0
6820,ENGLISH,Indiana,IN,3410.0,41.0,2.7,23140.0,18090.0,18090.0
6822,TASWELL,Indiana,IN,852.0,49.9,2.28,25078.0,20348.0,20348.0
6823,EVANSVILLE,Indiana,IN,185222.0,40.08,2.28,26192.22,30144.0,30144.0
6824,FLOYDS KNOBS,Indiana,IN,11410.0,42.7,2.79,35394.0,44732.0,44732.0
6825,FORT BRANCH,Indiana,IN,4277.0,43.1,2.49,31644.0,32202.0,32202.0
6826,FRANCISCO,Indiana,IN,1560.0,44.6,2.56,30750.0,26381.0,26381.0
6827,FREDERICKSBURG,Indiana,IN,1070.0,29.8,2.95,17950.0,16347.0,16347.0
6828,GEORGETOWN,Indiana,IN,10482.0,39.1,2.9,35584.0,31941.0,31941.0
6829,GRANDVIEW,Indiana,IN,1764.0,40.9,2.44,20208.0,21260.0,21260.0
6830,GREENVILLE,Indiana,IN,4362.0,39.7,3.0,32757.0,32005.0,32005.0
6831,GRIFFIN,Indiana,IN,212.0,58.3,2.14,12054.0,16003.0,16003.0
6832,HARDINSBURG,Indiana,IN,1619.0,46.3,2.57,25286.0,24265.0,24265.0
6833,HAUBSTADT,Indiana,IN,4221.0,37.2,2.79,40881.0,35942.0,35942.0
6834,HAZLETON,Indiana,IN,1014.0,50.3,2.62,26111.0,24909.0,24909.0
6835,HENRYVILLE,Indiana,IN,4463.0,40.5,2.61,33101.0,28852.0,28852.0
6836,UNDERWOOD,Indiana,IN,1014.0,49.6,2.29,30170.0,30913.0,30913.0
6837,CLARKSVILLE,Indiana,IN,19674.0,40.9,2.35,24905.0,22379.0,22379.0
6838,JEFFERSONVILLE,Indiana,IN,45802.0,38.6,2.52,29092.0,26932.0,26932.0
6839,LACONIA,Indiana,IN,1171.0,50.1,2.6,28621.0,26214.0,26214.0
6840,LANESVILLE,Indiana,IN,4642.0,40.9,3.01,31397.0,29410.0,29410.0
6841,LEAVENWORTH,Indiana,IN,1543.0,48.8,2.7,21500.0,21210.0,21210.0
6842,LEXINGTON,Indiana,IN,5097.0,39.4,2.69,29847.0,24577.0,24577.0
6843,LYNNVILLE,Indiana,IN,1735.0,42.1,2.56,33507.0,27878.0,27878.0
